url
https://twitter.com/FilipeNyusi
https://twitter.com/WilliamsRuto
https://twitter.com/KagutaMuseveni
https://twitter.com/HHichilema
https://twitter.com/AbiyAhmedAli
https://twitter.com/PaulKagame
https://twitter.com/LAZARUSCHAKWERA
